t Grid_power Battery_power Battery_SOC Load_power 
2.24375 4.387142010586134 -0.2580415129409801 0.876860210939363 -4.129100497645154 
2.2444444444444445 4.4426515969409435 -0.225989269597065 0.8769462247770099 -4.216662327343879 
2.245138888888889 4.497215360913428 -0.19299984051272423 0.8770215545335422 -4.304215520400704 
2.245833333333333 4.550768822000879 -0.15911724277808764 0.8770858878137132 -4.391651579222791 
2.2465277777777777 4.603253001944442 -0.12438974971787442 0.8771389268946392 -4.478863252226568 
2.2472222222222222 4.654614452712396 -0.088869732950282 0.8771803901445452 -4.565744719762114 
2.247916666666667 4.70480527366132 -0.05261349626225363 0.877210013388862 -4.652191777399066 
2.248611111111111 4.75378311790853 -0.015681101649760467 0.8772275512209494 -4.73810201625877 
2.2493055555555554 4.801511187945558 0.021863812137279393 0.8772327782548327 -4.823375000082837 
2.25 4.848159327138415 0.05975311159465578 0.8772254903174536 -4.907912438733071 
2.2506944444444446 4.893966133812736 0.09765222401200331 0.8772055726135888 -4.9916183578247395 
2.251388888888889 4.938871817506318 0.13552744669513975 0.8771730218722514 -5.074399264201459 
2.252083333333333 4.98282133742503 0.17334296954148112 0.8771278460566865 -5.15616430696651 
2.2527777777777778 5.025764639037951 0.21106079475680112 0.8770700650668393 -5.236825433794753 
2.2534722222222223 5.067656875007234 0.24864066724818806 0.876999711468587 -5.316297542255422 
2.254166666666667 5.108458608559616 0.28604001732645995 0.876916831246171 -5.394498625886076 
2.254861111111111 5.148135997294727 0.32321391747196415 0.8768214845737289 -5.471349914766691 
2.2555555555555555 5.186623476054662 0.36015253429749394 0.8767137466012381 -5.546776010352156 
2.25625 5.223917740660404 0.3967872736708197 0.8765936957564723 -5.620705014331224 
2.2569444444444446 5.2600244824653455 0.43304416882546476 0.8764614333319155 -5.69306865129081 
2.2576388888888888 5.294919211953908 0.4688831730210345 0.8763170852756403 -5.763802384974943 
2.2583333333333333 5.3285970014444155 0.5042485264936039 0.8761607908846333 -5.832845527938019 
2.259027777777778 5.361059105168565 0.5390822392362836 0.8759927080424688 -5.900141344404849 
2.2597222222222224 5.392231300483942 0.5734058456764066 0.8758130139627233 -5.965637146160349 
2.2604166666666665 5.422128765207308 0.6071556160968422 0.8756218786808312 -6.029284381304151 
2.261111111111111 5.450832876573897 0.6402058391443693 0.8754194934754654 -6.091038715718266 
2.2618055555555556 5.478368403770489 0.6724917033370835 0.875206091529084 -6.150860107107572 
2.2625 5.50458910725619 0.7041237642299426 0.8749819276279718 -6.208712871486132 
2.2631944444444443 5.529651720653776 0.7349140213419236 0.8747472197065618 -6.2645657419957 
2.263888888888889 5.55363297989941 0.76475894005592 0.8745022483661145 -6.31839191995533 
2.2645833333333334 5.5763280933231165 0.7938410247314284 0.8742473287194291 -6.3701691180545446 
2.265277777777778 5.59799738124554 0.8218822143710856 0.8739827150445185 -6.419879595616626 
2.265972222222222 5.6185629385481874 0.8489472473231567 0.8737087543063948 -6.467510185871344 
2.2666666666666666 5.638055575086107 0.8749967401048064 0.8734257718906204 -6.513052315190913 
2.267361111111111 5.656607358524155 0.8998946557322546 0.8731341063105854 -6.55650201425641 
2.2680555555555557 5.674134031168986 0.9237258899670295 0.8728341414253414 -6.597859921136015 
2.26875 5.690762087414928 0.9463691888551645 0.8725262327953525 -6.637131276270092 
2.2694444444444444 5.706463098854371 0.9678628105181014 0.8722107763990674 -6.674325909372473 
2.270138888888889 5.721273534393345 0.9881846838773045 0.871888155462228 -6.709458218270649 
2.2708333333333335 5.735352453993172 1.0071946857290548 0.8715587605676022 -6.742547139722227 
2.2715277777777776 5.748479264166377 1.025136848091488 0.8712230290056925 -6.773616112257865 
2.272222222222222 5.760948758029694 1.0417442730858109 0.8708813167229954 -6.802693031115505 
2.2729166666666667 5.772739810598597 1.0570703847453138 0.8705340686319668 -6.82981019534391 
2.2736111111111112 5.783726512667868 1.071277734499152 0.8701817118370517 -6.85500424716702 
2.2743055555555554 5.794164122013094 1.08415198170079 0.8698246192588854 -6.8783161037138845 
2.275 5.804076601611598 1.0957142796209491 0.8694632352649851 -6.899790881232547 
2.2756944444444445 5.813368441595813 1.1061093703226914 0.8690979971717782 -6.9194778119185045 
2.276388888888889 5.822069358864345 1.1153607946371722 0.8687292940483373 -6.937430153501517 
2.277083333333333 5.830297419974031 1.1234076717729353 0.8683575071167915 -6.953705091746967 
2.2777777777777777 5.838075056117418 1.1302885799229694 0.8679830378928672 -6.9683636360403876 
2.2784722222222222 5.845424764202094 1.1360457440327252 0.8676062750328929 -6.981470508234819 
2.279166666666667 5.852369121226533 1.140724903726867 0.8672275931182153 -6.9930940249534 
2.279861111111111 5.8588508737681675 1.1444550997820242 0.8668473514836397 -7.003305973550192 
2.2805555555555554 5.865001423467442 1.1471800584758314 0.866465866450379 -7.012181481943273 
2.28125 5.8708574180295585 1.1489414645149416 0.8660834730975537 -7.0197988825445 
2.2819444444444446 5.876411054599028 1.1498285159224446 0.8657004926093821 -7.026239570521472 
2.282638888888889 5.881684897292907 1.1499029593423373 0.865317216437408 -7.0315878566352445 
2.283333333333333 5.886701717228064 1.1492290976804171 0.8649339154509604 -7.035930814908482 
2.2840277777777778 5.891484531173251 1.147873594213398 0.8645508390850669 -7.0393581253866495 
2.2847222222222223 5.896056637839481 1.145905274423842 0.8641682145536624 -7.041961912263323 
2.285416666666667 5.900441650506824 1.1433949271421098 0.8637862461288545 -7.043836577648934 
2.286111111111111 5.904663524732273 1.1404151065380608 0.8634051144864737 -7.045078631270334 
2.2868055555555555 5.908798591768917 1.1369879246250558 0.8630249761176277 -7.0457865163939735 
2.2875 5.912831387276995 1.133229044996504 0.8626459801427528 -7.046060432273499 
2.2881944444444446 5.916774832067469 1.1292273213610515 0.862268237127754 -7.046002153428521 
2.2888888888888888 5.920654371788449 1.125060474277064 0.8618918280206337 -7.045714846065513 
2.2895833333333333 5.924495826294448 1.120807055663529 0.8615168078625414 -7.045302881957977 
2.290277777777778 5.928325365790537 1.1165462843166054 0.8611432055106535 -7.044871650107142 
2.2909722222222224 5.932169475549276 1.1123578909586775 0.8607710234158813 -7.044527366507954 
2.2916666666666665 5.936054908693473 1.1083219736544832 0.8604002374522284 -7.044376882347956 
2.292361111111111 5.940008626651526 1.104518864320101 0.8600307967943435 -7.0445274909716264 
2.2930555555555556 5.944115119041539 1.1009716149000197 0.8596626238395702 -7.0450867339415595 
2.29375 5.948349097981599 1.0978131085501766 0.8592956333012701 -7.0461622065317755 
2.2944444444444443 5.952732442684345 1.0951289203051517 0.85892969559842 -7.047861362989497 
2.295138888888889 5.957292134496795 1.0929991874036251 0.858564652624985 -7.05029132190042 
2.2958333333333334 5.96205488091979 1.0915037910738745 0.8582003195625171 -7.053558671993664 
2.296527777777778 5.967046979795513 1.0907222989270933 0.8578364849654925 -7.057769278722606 
2.297222222222222 5.97229417124687 1.090733920706961 0.8574729108658501 -7.06302809195383 
2.2979166666666666 5.977821477701974 1.0916174773954974 0.8571093328922811 -7.069438955097471 
2.298611111111111 5.983653032388879 1.0934513836194675 0.8567454603998159 -7.077104416008346 
2.2993055555555557 5.989799458874673 1.0963260811089652 0.856380976605276 -7.086125539983638 
2.3 5.996268238525244 1.1003334866555388 0.8560155345782396 -7.096601725180783 
2.3006944444444444 6.003091182428586 1.1055393383460799 0.8556487567493545 -7.108630520774666 
